Formula,E_g_Exp,Source,Priority,frac f valence electrons,cohesive energy (MP),MagpieData range GSbandgap,MagpieData mode Row,MagpieData mode MeltingT,F fraction,Al fraction,MagpieData avg_dev Row,MagpieData mode NfUnfilled,Pm fraction,Cr fraction,MagpieData minimum Electronegativity,Fr fraction,Bk fraction,La fraction,MagpieData mean GSmagmom,B fraction,Cf fraction,MagpieData mean NdValence,MagpieData mean NfValence,Sb fraction,MagpieData avg_dev MeltingT,Md fraction,maximum EN difference,MagpieData minimum MendeleevNumber,MagpieData minimum NsUnfilled,Si fraction,MagpieData maximum Number,Tl fraction,P fraction,Li fraction,Ca fraction,MagpieData avg_dev AtomicWeight,Ar fraction,Gd fraction,MagpieData avg_dev NpValence,range oxidation state,A_site_weight,Y fraction,avg d valence electrons,MagpieData mode NfValence,C fraction,MagpieData avg_dev NfValence,MagpieData maximum GSbandgap,MagpieData mean NpUnfilled,minimum EN difference,Sc fraction,Ti fraction,MagpieData mean MeltingT,Rb fraction,Ba fraction,Pb fraction,MagpieData maximum NpUnfilled,Mg fraction,(u+t)n,mean EN difference,MagpieData mode Electronegativity,minimum oxidation state,MagpieData avg_dev NdUnfilled,pretty_formula,MagpieData maximum NpValence,MagpieData mode NpValence,MagpieData range Electronegativity,MagpieData mean CovalentRadius,dist from 3 clusters |APE| < 0.010,mean Column,Zn fraction,range EN difference,Re fraction,N fraction,MagpieData minimum NUnfilled,Ho fraction,MagpieData minimum NValence,Am fraction,MagpieData mode SpaceGroupNumber,MagpieData mean Row,MagpieData minimum MeltingT,avg anion electron affinity,MagpieData mean MendeleevNumber,MagpieData avg_dev NpUnfilled,MagpieData mode AtomicWeight,Sr fraction,Yb fraction,MagpieData mode NValence,MagpieData minimum CovalentRadius,No fraction,MagpieData range Number,MagpieData avg_dev NsValence,MagpieData maximum MendeleevNumber,MagpieData minimum Number,MagpieData mode Number,Ra fraction,Zr fraction,range Number,A_site_affinity,MagpieData mean SpaceGroupNumber,Mn fraction,Nb fraction,Tb fraction,MagpieData mean NdUnfilled,MagpieData maximum Row,At fraction,avg f valence electrons,Se fraction,MagpieData range Column,MagpieData mean AtomicWeight,Ru fraction,Rn fraction,MagpieData range NfUnfilled,MagpieData mean Number,MagpieData minimum GSvolume_pa,MagpieData mean NpValence,Pa fraction,MagpieData maximum AtomicWeight,MagpieData maximum GSmagmom,std_dev EN difference,Er fraction,Ga fraction,mean Electronegativity,MagpieData mean Column,Nd fraction,MagpieData range CovalentRadius,MagpieData range Row,frac s valence electrons,mean AtomicWeight,dist from 5 clusters |APE| < 0.010,MagpieData mean GSvolume_pa,Dy fraction,As fraction,Xe fraction,MagpieData maximum NValence,Hg fraction,MagpieData maximum NsUnfilled,Ir fraction,range AtomicRadius,MagpieData minimum NsValence,X_site_fir_ionization_energy,MagpieData maximum MeltingT,Na fraction,In fraction,Sm fraction,MagpieData maximum GSvolume_pa,MagpieData range NUnfilled,Cl fraction,MagpieData maximum Electronegativity,MagpieData mode NsUnfilled,Co fraction,mean Row,MagpieData mode CovalentRadius,Kr fraction,W fraction,MagpieData mode NUnfilled,U fraction,Eu fraction,MagpieData avg_dev MendeleevNumber,MagpieData range NsValence,MagpieData maximum NdUnfilled,Ne fraction,Br fraction,Pt fraction,maximum oxidation state,MagpieData mean NValence,MagpieData minimum NdValence,Te fraction,Tc fraction,MagpieData maximum NUnfilled,dist from 1 clusters |APE| < 0.010,MagpieData avg_dev NValence,Th fraction,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData mode NpUnfilled,MagpieData maximum NdValence,MagpieData minimum Column,range Electronegativity,MagpieData avg_dev SpaceGroupNumber,transition metal fraction,Os fraction,Lr fraction,Fe fraction,MagpieData avg_dev GSvolume_pa,MagpieData avg_dev NdValence,MagpieData maximum SpaceGroupNumber,frac d valence electrons,MagpieData mode Column,MagpieData maximum Column,MagpieData minimum NfUnfilled,MagpieData range NsUnfilled,A_site_fir_ionization_energy,X_site_electronegativity,MagpieData range MendeleevNumber,MagpieData range NfValence,He fraction,Cs fraction,MagpieData minimum Row,Np fraction,octahedral_factor,X_site_affinity,MagpieData range MeltingT,MagpieData range NValence,Ce fraction,MagpieData avg_dev Number,MagpieData mode GSmagmom,Ta fraction,MagpieData mode NdValence,Tm fraction,Fm fraction,tolerance_factor,MagpieData mean NUnfilled,Hf fraction,Es fraction,MagpieData maximum NsValence,std_dev oxidation state,Cu fraction,Mo fraction,mean Number,MagpieData mean NsValence,MagpieData range NpValence,H fraction,I fraction,Ge fraction,MagpieData range GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum SpaceGroupNumber,Ni fraction,MagpieData mean NfUnfilled,Pr fraction,Pd fraction,Sn fraction,X_site_weight,Pu fraction,frac p valence electrons,Ac fraction,Au fraction,MagpieData range NpUnfilled,Cm fraction,MagpieData maximum CovalentRadius,MagpieData minimum NpValence,MagpieData mean NsUnfilled,avg p valence electrons,Cd fraction,MagpieData minimum NfValence,MagpieData maximum NfValence,formation_energy_per_atom,Be fraction,band center,MagpieData mode NdUnfilled,volume,MagpieData mean GSbandgap,MagpieData avg_dev NUnfilled,S fraction,band_gap,Ag fraction,V fraction,MagpieData minimum GSmagmom,A_site_electronegativity,MagpieData mean Electronegativity,MagpieData range AtomicWeight,MagpieData maximum NfUnfilled,MagpieData avg_dev GSbandgap,MagpieData range GSmagmom,Bi fraction,MagpieData avg_dev NsUnfilled,mean AtomicRadius,MagpieData minimum GSbandgap,O fraction,Po fraction,avg s valence electrons,MagpieData mode NsValence,MagpieData minimum NdUnfilled,MagpieData range NdValence,MagpieData range NdUnfilled,MagpieData avg_dev CovalentRadius,MagpieData avg_dev GSmagmom,MagpieData range SpaceGroupNumber,Rh fraction,Lu fraction,MagpieData minimum NpUnfilled,K fraction,MagpieData mode GSbandgap,MagpieData avg_dev NfUnfilled,MagpieData avg_dev Electronegativity,MagpieData avg_dev Column,Delta_E_g,is_metal_exp,is_metal_gga
LiTaO3,4.35,manual_record_xlsx,2,0.368421053,7.184773577,0.0,2,54.8,0.0,0.0,1.28,0,0.0,0.0,0.98,0,0,0.0,0.0,0.0,0,0.6,2.8,0.0,1003.3528,0,2.46,1,0,0.0,73,0.0,0.0,0.2,0.0,53.5081856,0,0.0,1.92,7,6.94,0.0,0.6,0,0.0,4.48,0.0,1.2,1.94,0.0,0.0,781.618,0.0,0.0,0.0,2,0.0,1.090461075,2.2,3.44,-2,2.24,LiTaO3,4,4,2.46,99.2,0.044394477,10.8,0.0,0.52,0.0,0.0,1,0.0,1,0,12,2.8,54.8,-282000.0,62.0,0.96,15.9994,0.0,0.0,6,66,0,70,0.32,87,3,8,0,0.0,70,0.618,98.8,0.0,0.0,0.0,1.4,6,0,2.8,0.0,15,47.177416,0.0,0,0,20.0,9.105,2.4,0.0,180.94788,0.0,0.367695526,0.0,0.0,2.56,10.8,0.0,104,4,0.236842105,47.177416,0.05291096,12.40566667,0.0,0.0,0,19,0.0,1,0.0,0.85,1,13.618,3290.0,0.0,0.0,0.0,18.12,6,0.0,3.44,0,0.0,2.8,66,0,0.0,2,0.0,0.0,30.0,1,7,0,0.0,0.0,5,7.6,0,0.0,0.0,7,0.034015067,4.56,0.0,87,6.941,2,3,1,2.46,104.16,0.2,0.0,0,0.0,3.9608,0.96,229,0.078947368,16,16,0,1,5.391,3.44,86,14,0,0.0,2,0.0,0.619047619,1.46,3235.2,18,0.0,21.2,0.0,0.2,0,0.0,0,0.748701298,2.8,0.0,0,2,3.683941988,0.0,0.0,20.0,1.8,4,0.0,0.0,0.0,9.015,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.315789474,0.0,0.0,2,0,170,0,0.2,2.4,0.0,0,14,-3.136345967,0.0,5.554350404,0,109.1333071,0.0,1.68,0.0,3.7746,0.0,0.0,0,0.98,2.56,174.00688,0,0.0,0.0,0.0,0.32,0.94,0.0,0.6,0,1.8,2,0,3,7,39.84,0.0,217,0.0,0.0,0,0.0,0.0,0.0,1.056,6.24,0.3253999999999997,False,0
LuBPd3,0.0,Matbench,2,0.28,5.0048823,1.524,5,1828.05,0.0,0.0,1.04,0,0.0,0.0,1.27,0,0,0.0,0.00044942,0.2,0,6.2,2.8,0.0,157.748,0,0.453166667,41,0,0.0,71,0.0,0.0,0.0,0.0,36.078624,0,0.0,0.32,0,174.96,0.0,6.2,0,0.0,4.48,1.524,1.0,-0.0005,0.0,0.0,1953.63,0.0,0.0,0.0,5,0.0,1.315740867,0.152416667,2.2,0,2.88,LuBPd3,1,0,0.93,137.6,0.067462633,9.2,0.0,0.0,0.0,0.0,0,0.0,3,0,225,4.6,1828.05,-47844.66667,59.8,1.6,106.42,0.0,0.0,10,84,0,66,0.96,72,5,46,0,0.0,66,0.52,207.0,0.0,0.0,0.0,1.8,6,0,2.8,0.0,10,101.00756,0.0,0,0,42.8,7.1725,0.2,0.0,174.9668,0.0022471,0.0,0.0,0.0,1.982,9.2,0.0,103,4,0.08,101.00756,0.079117266,15.8535,0.0,0.0,0,17,0.0,0,0.0,0.9,0,8.337,2348.0,0.0,0.0,0.0,28.865,9,0.0,2.2,0,0.0,4.6,139,0,0.0,0,0.0,0.0,7.52,2,9,0,0.0,0.0,0,10.0,0,0.0,0.0,9,0.05367389,2.8,0.0,62,10.811,0,10,3,0.93,21.6,0.6,0.0,0,0.0,5.2046,4.56,225,0.62,10,13,0,0,5.426,2.2,31,14,0,0.0,2,0.0,0.65625,0.557,519.95,14,0.0,15.12,0.0,0.0,10,0.0,0,0.953927073,2.8,0.0,0,2,0.0,0.0,0.0,42.8,0.8,1,0.0,0.0,0.0,21.6925,14.41,166,0.0,0.0,0.0,0.6,0.0,106.42,0.0,0.02,0.0,0.0,5,0,187,0,0.0,0.2,0.0,0,14,-0.651454808,0.0,4.07281553,0,78.73950386,0.3048,3.36,0.0,0.0,0.0,0.0,0,1.27,1.982,164.1558,0,0.48768,0.0022471,0.0,0.0,1.36,0.0,0.0,0,0.8,0,0,10,9,21.44,0.000719072,59,0.0,0.2,0,0.0,0.0,0.0,0.2848,2.48,0.0,1,1
Mg2CuWO6,0.0,Matbench,2,0.197183099,2.163766073,0.0,2,54.8,0.0,0.0,0.96,0,0.0,0.0,1.31,0,0,0.0,0.0,0.0,0,1.4,1.4,0.0,801.5484,0,2.13,51,0,0.0,74,0.0,0.0,0.0,0.0,33.797504,0,0.0,1.92,8,24.305,0.0,1.4,0,0.0,2.52,0.0,1.2,1.08,0.0,0.0,722.757,0.0,0.0,0.0,2,0.2,1.084293353,1.72,3.44,-2,1.08,Mg2CuWO6,4,4,2.13,97.2,0.041930641,11.7,0.0,1.05,0.0,0.0,0,0.0,2,0,12,2.8,54.8,-282000.0,77.3,0.96,15.9994,0.0,0.0,6,66,0,66,0.18,87,8,8,0,0.0,66,0.0,91.4,0.0,0.0,0.0,0.6,6,0,1.4,0.0,14,39.19924,0.0,0,0,17.5,9.105,2.4,0.0,183.84,0.0,0.557924726,0.0,0.0,2.752,11.7,0.0,96,4,0.267605634,39.19924,0.052230138,12.753,0.0,0.0,0,20,0.0,1,0.0,0.9,1,13.618,3695.0,0.0,0.0,0.0,22.89,6,0.0,3.44,0,0.0,2.8,66,0,0.1,2,0.0,0.0,11.64,1,6,0,0.0,0.0,6,7.1,0,0.0,0.0,6,0.024686399,3.36,0.0,87,15.9994,2,10,2,2.13,95.28,0.2,0.0,0,0.0,4.7142,2.24,229,0.197183099,16,16,0,1,7.646,3.44,36,14,0,0.0,2,0.0,0.638888889,1.46,3640.2,18,0.0,13.6,0.0,0.0,0,0.0,0,0.725940134,1.9,0.0,0,2,3.523321317,0.1,0.0,17.5,1.9,4,0.0,0.0,0.0,13.785,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.338028169,0.0,0.0,2,0,162,0,0.1,2.4,0.0,0,14,-2.252840706,0.0,5.920047655,0,115.4116777,0.0,0.94,0.0,0.0,0.0,0.0,0,1.31,2.752,167.8406,0,0.0,0.0,0.0,0.18,0.93,0.0,0.6,0,1.9,2,0,10,6,37.44,0.0,217,0.0,0.0,0,0.0,0.0,0.0,0.8256,5.16,0.0,1,1
Mg2CuWO6,0.0,Matbench,2,0.197183099,2.163766073,0.0,2,54.8,0.0,0.0,0.96,0,0.0,0.0,1.31,0,0,0.0,0.0,0.0,0,1.4,1.4,0.0,801.5484,0,2.13,51,0,0.0,74,0.0,0.0,0.0,0.0,33.797504,0,0.0,1.92,8,24.305,0.0,1.4,0,0.0,2.52,0.0,1.2,1.08,0.0,0.0,722.757,0.0,0.0,0.0,2,0.2,1.043221311,1.72,3.44,-2,1.08,Mg2CuWO6,4,4,2.13,97.2,0.041930641,11.7,0.0,1.05,0.0,0.0,0,0.0,2,0,12,2.8,54.8,-282000.0,77.3,0.96,15.9994,0.0,0.0,6,66,0,66,0.18,87,8,8,0,0.0,66,0.0,91.4,0.0,0.0,0.0,0.6,6,0,1.4,0.0,14,39.19924,0.0,0,0,17.5,9.105,2.4,0.0,183.84,0.0,0.557924726,0.0,0.0,2.752,11.7,0.0,96,4,0.267605634,39.19924,0.052230138,12.753,0.0,0.0,0,20,0.0,1,0.0,0.9,1,13.618,3695.0,0.0,0.0,0.0,22.89,6,0.0,3.44,0,0.0,2.8,66,0,0.1,2,0.0,0.0,11.64,1,6,0,0.0,0.0,6,7.1,0,0.0,0.0,6,0.024686399,3.36,0.0,87,15.9994,2,10,2,2.13,95.28,0.2,0.0,0,0.0,4.7142,2.24,229,0.197183099,16,16,0,1,7.646,3.44,36,14,0,0.0,2,0.0,0.638888889,1.46,3640.2,18,0.0,13.6,0.0,0.0,0,0.0,0,0.725940134,1.9,0.0,0,2,3.523321317,0.1,0.0,17.5,1.9,4,0.0,0.0,0.0,13.785,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.338028169,0.0,0.0,2,0,162,0,0.1,2.4,0.0,0,14,-2.261686847,0.0,5.920047655,0,220.7363546,0.0,0.94,0.0,0.2639,0.0,0.0,0,1.31,2.752,167.8406,0,0.0,0.0,0.0,0.18,0.93,0.0,0.6,0,1.9,2,0,10,6,37.44,0.0,217,0.0,0.0,0,0.0,0.0,0.0,0.8256,5.16,-0.2639,1,0
LuUO3,0.0,Matbench,2,0.414634146,1.999387096,0.0,2,54.8,0.0,0.0,2.16,0,0.0,0.0,1.27,0,0,0.0,0.00044942,0.0,0,0.4,3.4,0.0,776.256,0,2.17,20,0,0.0,92,0.0,0.0,0.0,0.0,91.4392584,0,0.0,1.92,5,174.96,0.0,0.4,0,0.0,4.24,0.0,1.2,2.06,0.0,0.0,701.68,0.0,0.0,0.0,2,0.0,1.251680395,2.115,3.44,-2,4.32,LuUO3,4,4,2.17,116.2,0.040546948,10.8,0.0,0.11,0.0,0.0,2,0.0,6,0,12,3.8,54.8,-282000.0,64.4,0.96,15.9994,0.0,0.0,6,66,0,84,0.0,87,8,8,0,0.0,84,0.52,58.6,0.0,0.0,0.0,3.6,7,0,3.4,0.0,13,92.198782,0.0,0,11,37.4,9.105,2.4,0.0,238.02891,0.0022471,0.077781746,0.0,0.0,2.594,10.8,0.0,130,5,0.243902439,92.198782,0.058353032,15.241,0.0,0.0,0,17,0.0,0,0.0,1.15,2,13.618,1936.0,0.0,0.0,0.0,28.865,18,0.0,3.44,0,0.0,3.8,66,0,0.0,2,0.2,0.0,27.12,0,9,0,0.0,0.0,3,8.2,0,0.0,0.0,20,0.032536151,3.52,0.0,87,15.9994,2,1,3,2.17,55.92,0.0,0.0,0,0.0,7.3632,0.48,194,0.048780488,16,16,0,0,5.426,3.44,67,14,0,0.0,2,0.0,0.924603175,1.46,1881.2,11,0.0,35.28,0.0,0.0,0,0.0,0,0.659285951,7.0,0.0,0,2,3.273268354,0.0,0.0,37.4,2.0,4,0.0,0.0,0.0,19.76,9.105,12,0.0,2.2,0.0,0.0,0.0,15.999,0.0,0.292682927,0.0,0.0,2,0,196,0,0.0,2.4,0.0,0,14,-3.058020285,0.0,5.654527111,0,73.67166686,0.0,6.0,0.0,0.0,0.0,0.0,0,1.27,2.594,222.02951,11,0.0,0.0022471,0.0,0.0,1.06,0.0,0.6,0,2.0,2,0,1,9,60.24,0.000719072,182,0.0,0.2,0,0.0,0.0,3.52,1.0152,6.24,0.0,1,1
Mg2TiIrO6,0.0,Matbench,2,0.208955224,6.190289508,0.0,2,54.8,0.0,0.0,0.96,0,0.0,0.0,1.31,0,0,0.0,2.25e-06,0.0,0,0.9,1.4,0.0,756.816,0,2.13,43,0,0.0,77,0.0,0.0,0.0,0.0,32.629184,0,0.0,1.92,6,24.305,0.0,0.9,0,0.0,2.52,0.0,1.2,1.24,0.0,0.1,685.48,0.0,0.0,0.0,2,0.2,1.04321123,1.85,3.44,-2,1.76,Mg2TiIrO6,4,4,2.13,97.9,0.026301285,11.3,0.0,0.89,0.0,0.0,0,0.0,2,0,12,2.8,54.8,-282000.0,76.1,0.96,15.9994,0.0,0.0,6,66,0,69,0.0,87,8,8,0,0.0,69,0.0,87.9,0.0,0.0,0.0,1.1,6,0,1.4,0.0,14,38.46904,0.0,0,0,17.1,9.105,2.4,0.0,192.217,2.25e-05,0.461042297,0.0,0.0,2.7,11.3,0.0,94,4,0.298507463,38.46904,0.035197306,13.131,0.0,0.0,0,23,0.0,0,0.1,0.9,2,13.618,2739.0,0.0,0.0,0.0,22.89,8,0.0,3.44,0,0.0,2.8,66,0,0.0,2,0.0,0.0,13.08,0,8,0,0.0,0.0,4,6.7,0,0.0,0.0,8,0.022335313,3.26,0.0,87,15.9994,2,7,2,2.13,91.08,0.2,0.0,0,0.0,4.8312,1.44,225,0.134328358,16,16,0,0,7.646,3.44,44,14,0,0.0,2,0.0,0.599206349,1.46,2684.2,21,0.0,12.96,0.0,0.0,0,0.0,0,0.743953537,2.3,0.0,0,2,3.321819194,0.0,0.0,17.1,2.0,4,0.0,0.0,0.0,13.785,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.358208955,0.0,0.0,2,0,160,0,0.0,2.4,0.0,0,14,-2.559770436,0.0,5.881768375,0,206.467757,0.0,1.28,0.0,0.0,0.0,0.0,0,1.31,2.7,176.2176,0,0.0,2.25e-05,0.0,0.0,0.935,0.0,0.6,0,2.0,2,0,7,8,38.28,4.06e-06,213,0.0,0.0,0,0.0,0.0,0.0,0.888,5.64,0.0,1,1
MnPSe3,2.5,Matbench,2,0.0,3.649013625,1.625,4,494.0,0.0,0.0,0.32,0,0.0,0.0,1.55,0,0,0.0,6.2e-05,0.0,0,7.0,0.0,0.0,342.136,0,1.0,52,0,0.0,34,0.0,0.2,0.0,0.0,17.28196632,0,0.0,1.2,6,54.938,0.0,7.0,0,0.0,0.0,1.625,1.8,0.36,0.0,0.0,663.66,0.0,0.0,0.0,3,0.0,1.024530146,0.68,2.55,-2,1.6,MnPSe3,4,4,1.0,121.2,0.088061225,14.0,0.0,0.64,0.0,0.0,2,0.0,5,0,14,3.8,317.3,-390000.0,80.4,0.72,78.96,0.0,0.0,16,107,0,19,0.0,89,15,34,0,0.0,19,0.0,52.2,0.2,0.0,0.0,1.0,4,0,0.0,0.6,9,64.5583614,0.0,0,0,28.4,10.48758621,3.0,0.0,78.96,0.000310121,0.45254834,0.0,0.0,2.278,14.0,0.0,32,1,0.166666667,64.5583614,0.104695199,22.16356486,0.0,0.0,0,16,0.0,0,0.0,0.4,2,9.753,1519.0,0.0,0.0,0.0,25.92,3,0.0,2.55,0,0.0,3.8,120,0,0.0,2,0.0,0.0,11.36,0,5,0,0.0,0.0,4,12.0,0,0.0,0.0,5,0.063737744,4.8,0.0,89,30.973762,2,10,7,1.0,65.92,0.2,0.0,0,0.0,4.670391461,3.6,217,0.583333333,16,16,0,0,7.434,2.55,37,0,0,0.0,3,0.0,0.298913043,2.02,1201.7,11,0.0,6.72,0.0,0.0,10,0.0,0,0.784030531,2.8,0.0,0,2,3.380617019,0.0,0.0,28.4,2.0,4,0.0,0.0,0.0,15.43241379,25.92,2,0.0,0.0,0.0,0.0,0.0,78.971,0.0,0.25,0.0,0.0,3,0,139,0,0.0,3.0,0.0,0,0,-0.255695539,0.0,5.319731389,0,267.0065872,0.8044,0.96,0.0,0.0,0.0,0.0,0,1.55,2.278,47.986238,0,0.32824,0.000310121,0.0,0.0,1.17,0.0,0.0,0,2.0,2,0,10,5,7.12,9.92e-05,215,0.0,0.0,0,0.0,0.799,0.0,0.3264,2.8,2.5,0,1
NaCdO3,0.0,Matbench,2,0.0,3.038121048,0.0,2,54.8,0.0,0.0,0.96,0,0.0,0.0,0.93,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,205.3176,0,1.287483333,2,0,0.0,48,0.0,0.0,0.0,0.0,30.29248246,0,0.0,1.92,0,22.989,0.0,2.0,0,0.0,0.0,0.0,1.2,0.0042,0.0,0.0,225.898,0.0,0.0,0.0,2,0.0,1.55811371,0.12905,3.44,0,0.0,NaCdO3,4,4,2.51,101.6,0.04103992,12.2,0.0,0.0,0.0,0.0,0,0.0,1,0,12,2.8,54.8,-33041.66667,66.6,0.96,15.9994,0.0,0.0,6,66,0,40,0.32,87,8,8,0,0.0,40,0.547,91.8,0.0,0.0,0.0,0.0,5,0,0.0,0.0,15,36.67979386,0.0,0,0,16.6,9.105,2.4,0.0,112.411,0.0,0.0,0.0,0.0,2.588,12.2,0.0,100,3,0.290322581,36.67979386,0.062605653,15.21066667,0.0,0.0,0,12,0.0,1,0.0,1.2,1,13.618,594.22,0.2,0.0,0.0,29.24333333,2,0.0,3.44,0,0.0,2.8,66,0,0.0,2,0.0,0.0,25.84,1,0,0,0.0,0.0,0,6.2,0,0.0,0.0,2,0.032536151,2.32,0.0,87,15.9994,2,10,1,2.51,95.76,0.0,0.0,0,0.0,7.3268,3.2,229,0.322580645,16,16,0,1,5.139,3.44,85,0,0,0.0,2,0.0,2.02739726,1.46,539.42,11,0.0,12.56,0.0,0.0,0,0.0,0,0.72630425,1.4,0.0,0,2,0.0,0.0,0.0,16.6,1.8,4,0.0,0.0,0.0,20.13833333,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.387096774,0.0,0.0,2,0,166,0,0.2,2.4,0.2,0,0,-0.63400182,0.0,5.594582541,0,77.12577501,0.0,0.72,0.0,0.0,0.0,0.0,0,0.93,2.588,96.4116,0,0.0,0.0,0.0,0.32,1.03,0.0,0.6,0,1.8,2,0,10,0,42.72,0.0,217,0.0,0.0,0,0.0,0.0,0.0,1.0224,4.56,0.0,1,1
NbCuO3,2.0,Matbench,2,0.0,6.441623259,0.0,2,54.8,0.0,0.0,1.2,0,0.0,0.0,1.6,0,0,0.0,0.0,0.0,0,2.8,0.0,0.0,959.5608,0,1.84,47,0,0.0,41,0.0,0.0,0.0,0.0,29.8688592,0,0.0,1.92,7,92.906,0.0,2.8,0,0.0,0.0,0.0,1.2,1.54,0.0,0.0,854.434,0.0,0.0,0.0,2,0.0,1.034511414,1.69,3.44,-2,1.92,NbCuO3,4,4,1.84,98.8,0.047220064,12.8,0.0,0.3,0.0,0.0,1,0.0,5,0,12,3.0,54.8,-282000.0,74.4,0.96,15.9994,0.0,0.0,6,66,0,33,0.48,87,8,8,0,0.0,33,0.892,98.0,0.0,0.2,0.0,1.2,5,0,0.0,0.0,11,40.890116,0.0,0,0,18.8,9.105,2.4,0.0,92.90638,0.0,0.212132034,0.0,0.0,2.764,12.8,0.0,98,3,0.235294118,40.890116,0.056728107,11.313,0.0,0.0,0,11,0.0,1,0.0,0.85,1,13.618,2750.0,0.0,0.0,0.0,18.18,6,0.0,3.44,0,0.0,3.0,66,0,0.0,2,0.0,0.0,15.12,1,6,0,0.0,0.0,5,6.8,0,0.0,0.0,7,0.042491829,1.68,0.0,87,15.9994,2,10,5,1.84,103.2,0.4,0.0,0,0.0,2.7468,3.36,229,0.411764706,16,16,0,1,6.759,3.44,40,0,0,0.0,2,0.0,0.722222222,1.46,2695.2,6,0.0,12.96,0.0,0.0,0,0.0,0,0.664745545,2.8,0.0,0,2,3.683941988,0.2,0.0,18.8,1.6,4,0.0,0.0,0.0,9.075,9.105,12,0.0,0.0,0.0,0.0,0.0,15.999,0.0,0.352941176,0.0,0.0,2,0,164,0,0.4,2.4,0.0,0,0,-2.30873948,0.0,5.931439416,0,291.9541121,0.0,1.68,0.0,0.9992,0.0,0.0,0,1.6,2.764,76.90698,0,0.0,0.0,0.0,0.48,0.92,0.0,0.6,0,1.6,2,0,10,6,39.36,0.0,217,0.0,0.0,0,0.0,0.0,0.0,0.8112,3.84,1.0008,0,0
NdBRh3,0.0,Matbench,2,0.111111111,6.494193826,1.524,5,2237.0,0.0,0.0,1.04,0,0.0,0.0,1.14,0,0,0.0,0.0,0.2,0,4.8,0.8,0.0,310.64,0,0.459666667,19,0,0.0,60,0.0,0.0,0.0,0.0,32.77716,0,0.0,0.32,0,144.242,0.0,4.8,0,0.0,1.28,1.524,1.0,-0.0008,0.0,0.0,2070.6,0.0,0.0,0.0,5,0.0,1.341679488,0.151166667,2.28,0,0.96,NdBRh3,1,0,1.14,142.2,0.070897007,8.6,0.0,0.0,0.0,0.0,3,0.0,3,0,225,4.6,1294.0,-47771.66667,53.6,1.6,102.9055,0.0,0.0,9,84,0,55,0.48,72,5,45,0,0.0,55,0.52,207.0,0.0,0.0,0.0,1.2,6,0,0.8,0.0,10,92.7539,0.0,0,10,40.0,7.1725,0.2,0.0,144.242,0.0,0.0,0.0,0.0,2.004,8.6,0.2,117,4,0.194444444,92.7539,0.07905842,16.5805,0.0,0.0,0,9,0.0,1,0.0,1.0,1,7.459,2348.0,0.0,0.0,0.0,34.81,7,0.0,2.28,1,0.0,4.6,142,0,0.0,3,0.0,0.0,13.84,1,2,0,0.0,0.0,0,7.2,0,0.0,0.0,10,0.070710678,2.16,0.0,59,10.811,0,8,3,1.14,21.6,0.6,0.0,0,0.0,7.2918,3.84,225,0.666666667,9,13,0,1,5.525,2.28,53,4,0,0.0,2,0.0,0.672,1.137,1054.0,6,0.0,14.0,0.0,0.0,8,0.0,0,0.977769664,4.8,0.0,0,2,0.0,0.0,0.0,40.0,1.4,1,0.0,0.0,0.0,27.6375,13.64,166,0.0,2.0,0.0,0.0,0.0,102.9,0.0,0.027777778,0.0,0.0,5,0,201,0,0.6,0.2,0.0,0,4,-0.710525864,0.0,4.003799687,2,77.50482669,0.3048,2.16,0.0,0.0,0.0,0.0,0,1.14,2.004,133.431,10,0.48768,0.0,0.0,0.48,1.35,0.0,0.0,0,1.4,1,0,8,2,23.52,0.0,59,0.6,0.0,0,0.0,0.0,3.2,0.3456,2.24,0.0,1,1
